customer_id,customer_name,gender,age,city,customer_type,registration_date
C05176,Customer 05176,Male,40,Madinah,New,2024-02-01
C05177,Customer 05177,Male,24,Makkah,Returning,2024-11-06
C05178,Customer 05178,Male,57,Makkah,Loyal,2024-09-14
C05179,Customer 05179,Male,60,Madinah,Loyal,2024-04-06
C05180,Customer 05180,Female,63,Makkah,New,2024-12-03
C05181,Customer 05181,Female,26,Khobar,Loyal,2024-03-02
C05182,Customer 05182,Male,64,Madinah,Loyal,2024-02-12
C05183,Customer 05183,Male,49,Makkah,New,2024-12-16
C05184,Customer 05184,Female,25,Riyadh,Loyal,2025-07-19
C05185,Customer 05185,Female,20,Jeddah,Loyal,2025-03-06
C05186,Customer 05186,Female,32,Dammam,Returning,2025-10-20
C05187,Customer 05187,Female,50,Abha,Returning,2024-09-29
C05188,Customer 05188,Male,20,Dammam,Returning,2025-04-13
C05189,Customer 05189,Female,31,Abha,New,2026-06-06
C05190,Customer 05190,Male,38,Makkah,Returning,2025-12-23
C05191,Customer 05191,Male,64,Abha,New,2026-05-09
C05192,Customer 05192,Male,27,Madinah,Returning,2026-03-16
C05193,Customer 05193,Female,37,Jeddah,Loyal,2026-01-20
C05194,Customer 05194,Female,42,Riyadh,Returning,2026-04-10
C05195,Customer 05195,Female,63,Riyadh,Returning,2024-12-09
C05196,Customer 05196,Male,61,Madinah,Loyal,2025-01-12
C05197,Customer 05197,Female,65,Makkah,Returning,2025-07-16
C05198,Customer 05198,Female,37,Jeddah,Returning,2025-10-09
C05199,Customer 05199,Female,49,Riyadh,New,2026-05-13
C05200,Customer 05200,Female,24,Riyadh,Returning,2024-04-01
C05201,Customer 05201,Male,48,Makkah,New,2024-03-31
C05202,Customer 05202,Female,30,Jeddah,Returning,2024-08-13
C05203,Customer 05203,Male,55,Abha,Returning,2026-05-11
C05204,Customer 05204,Female,23,Abha,Loyal,2024-04-30
C05205,Customer 05205,Female,22,Dammam,Returning,2025-07-21
C05206,Customer 05206,Female,33,Jeddah,New,2024-12-17
C05207,Customer 05207,Female,19,Dammam,Returning,2024-11-16
C05208,Customer 05208,Male,65,Madinah,Returning,2024-03-19
C05209,Customer 05209,Female,41,Jeddah,New,2024-02-16
C05210,Customer 05210,Female,52,Madinah,Returning,2025-01-15
C05211,Customer 05211,Female,34,Riyadh,Returning,2026-05-20
C05212,Customer 05212,Female,27,Makkah,Returning,2024-11-16
C05213,Customer 05213,Male,40,Riyadh,Returning,2025-07-15
C05214,Customer 05214,Male,38,Khobar,Returning,2025-01-25
C05215,Customer 05215,Female,31,Jeddah,Returning,2024-09-03
C05216,Customer 05216,Female,60,Abha,Returning,2025-01-04
C05217,Customer 05217,Male,57,Jeddah,New,2025-01-18
C05218,Customer 05218,Female,20,Dammam,Returning,2024-09-28
C05219,Customer 05219,Male,33,Riyadh,Loyal,2024-02-21
C05220,Customer 05220,Male,40,Jeddah,Returning,2024-01-12
C05221,Customer 05221,Male,35,Madinah,Returning,2025-07-06
C05222,Customer 05222,Male,58,Riyadh,Loyal,2024-02-14
C05223,Customer 05223,Male,65,Khobar,New,2024-08-05
C05224,Customer 05224,Female,38,Riyadh,Returning,2026-02-07
C05225,Customer 05225,Male,45,Dammam,Loyal,2026-05-02
C05226,Customer 05226,Male,57,Khobar,Returning,2024-05-16
C05227,Customer 05227,Male,32,Jeddah,Returning,2024-01-10
C05228,Customer 05228,Male,54,Makkah,Returning,2024-06-27
C05229,Customer 05229,Female,54,Jeddah,Returning,2024-12-06
C05230,Customer 05230,Male,43,Makkah,Returning,2025-03-18
C05231,Customer 05231,Male,50,Dammam,Returning,2025-10-02
C05232,Customer 05232,Female,65,Dammam,Returning,2026-02-15
C05233,Customer 05233,Male,41,Madinah,Returning,2025-04-16
C05234,Customer 05234,Male,33,Abha,New,2024-07-14
C05235,Customer 05235,Male,19,Jeddah,Loyal,2026-02-16
C05236,Customer 05236,Male,57,Dammam,Loyal,2025-01-13
C05237,Customer 05237,Female,52,Riyadh,Returning,2024-11-13
C05238,Customer 05238,Male,41,Khobar,Returning,2025-11-30
C05239,Customer 05239,Female,61,Abha,New,2024-12-06
C05240,Customer 05240,Male,27,Madinah,Returning,2026-05-18
C05241,Customer 05241,Male,23,Jeddah,New,2025-01-06
C05242,Customer 05242,Male,54,Dammam,Returning,2025-05-02
C05243,Customer 05243,Female,40,Khobar,New,2026-02-03
C05244,Customer 05244,Female,56,Riyadh,Loyal,2024-07-07
C05245,Customer 05245,Female,34,Abha,New,2025-03-05
C05246,Customer 05246,Male,25,Abha,New,2025-07-06
C05247,Customer 05247,Female,54,Abha,Returning,2025-11-19
C05248,Customer 05248,Male,35,Abha,New,2025-12-25
C05249,Customer 05249,Female,55,Khobar,New,2024-06-18
C05250,Customer 05250,Female,42,Abha,Loyal,2024-12-14
C05251,Customer 05251,Male,40,Abha,Returning,2024-11-01
C05252,Customer 05252,Female,56,Madinah,Loyal,2024-09-20
C05253,Customer 05253,Female,28,Khobar,Loyal,2024-12-01
C05254,Customer 05254,Female,47,Dammam,Loyal,2025-05-10
C05255,Customer 05255,Male,36,Makkah,Returning,2025-11-18
C05256,Customer 05256,Male,44,Makkah,Returning,2025-01-23
C05257,Customer 05257,Female,30,Dammam,Returning,2025-03-06
C05258,Customer 05258,Female,65,Jeddah,New,2024-11-22
C05259,Customer 05259,Female,26,Madinah,New,2024-09-04
C05260,Customer 05260,Male,39,Makkah,Loyal,2026-05-15
C05261,Customer 05261,Male,28,Abha,Returning,2025-06-22
C05262,Customer 05262,Male,31,Khobar,New,2026-04-13
C05263,Customer 05263,Female,54,Abha,New,2024-09-08
C05264,Customer 05264,Male,46,Makkah,Returning,2024-03-17
C05265,Customer 05265,Male,49,Jeddah,Loyal,2025-02-19
C05266,Customer 05266,Male,57,Riyadh,New,2025-08-31
C05267,Customer 05267,Male,42,Riyadh,New,2026-01-23
C05268,Customer 05268,Female,21,Abha,New,2025-12-25
C05269,Customer 05269,Female,25,Madinah,Loyal,2025-03-15
C05270,Customer 05270,Male,32,Riyadh,New,2026-01-27
C05271,Customer 05271,Male,60,Madinah,Returning,2024-11-09
C05272,Customer 05272,Male,65,Riyadh,Returning,2026-02-02
C05273,Customer 05273,Male,60,Dammam,Loyal,2024-05-25
C05274,Customer 05274,Male,32,Makkah,Returning,2026-03-02
C05275,Customer 05275,Female,40,Dammam,New,2024-10-08
C05276,Customer 05276,Female,54,Riyadh,Loyal,2024-08-01
C05277,Customer 05277,Female,22,Makkah,New,2024-05-04
C05278,Customer 05278,Female,30,Abha,New,2024-06-15
C05279,Customer 05279,Female,35,Jeddah,New,2026-05-30
C05280,Customer 05280,Male,64,Dammam,Returning,2024-03-22
C05281,Customer 05281,Male,42,Jeddah,Loyal,2025-05-31
C05282,Customer 05282,Female,48,Madinah,Returning,2025-05-16
C05283,Customer 05283,Male,25,Makkah,Loyal,2025-01-31
C05284,Customer 05284,Male,20,Dammam,New,2024-07-16
C05285,Customer 05285,Female,19,Dammam,Loyal,2024-08-13
C05286,Customer 05286,Female,18,Dammam,Loyal,2024-12-30
C05287,Customer 05287,Female,19,Abha,Returning,2024-02-26
C05288,Customer 05288,Female,56,Riyadh,Returning,2025-12-24
C05289,Customer 05289,Male,51,Abha,Returning,2026-02-19
C05290,Customer 05290,Male,42,Dammam,Returning,2025-06-23
C05291,Customer 05291,Female,26,Khobar,Loyal,2025-03-03
C05292,Customer 05292,Male,33,Madinah,New,2025-11-05
C05293,Customer 05293,Male,23,Madinah,Returning,2024-02-06
C05294,Customer 05294,Male,64,Riyadh,New,2024-09-06
C05295,Customer 05295,Male,59,Riyadh,Returning,2024-01-20
C05296,Customer 05296,Male,23,Dammam,Returning,2026-06-17
C05297,Customer 05297,Female,57,Riyadh,Returning,2025-10-25
C05298,Customer 05298,Female,47,Dammam,Loyal,2024-02-10
C05299,Customer 05299,Female,40,Riyadh,Returning,2025-03-09
C05300,Customer 05300,Male,18,Dammam,Returning,2025-08-21
C05301,Customer 05301,Male,44,Abha,New,2024-10-19
C05302,Customer 05302,Male,18,Abha,New,2024-10-20
C05303,Customer 05303,Male,24,Madinah,Returning,2024-03-16
C05304,Customer 05304,Male,65,Jeddah,Loyal,2024-12-02
C05305,Customer 05305,Male,38,Riyadh,Returning,2026-04-15
C05306,Customer 05306,Female,41,Riyadh,Returning,2024-03-31
C05307,Customer 05307,Male,35,Dammam,Returning,2026-04-16
C05308,Customer 05308,Male,58,Abha,Loyal,2025-12-12
C05309,Customer 05309,Male,55,Madinah,Loyal,2025-09-23
C05310,Customer 05310,Male,22,Khobar,Loyal,2024-02-06
C05311,Customer 05311,Male,27,Makkah,Returning,2024-09-04
C05312,Customer 05312,Male,22,Jeddah,Loyal,2024-09-06
C05313,Customer 05313,Male,42,Madinah,Returning,2024-07-07
C05314,Customer 05314,Male,53,Makkah,Returning,2024-08-02
C05315,Customer 05315,Female,43,Madinah,Loyal,2024-03-01
C05316,Customer 05316,Female,23,Abha,Returning,2026-05-11
C05317,Customer 05317,Male,62,Riyadh,Loyal,2026-01-17
C05318,Customer 05318,Male,60,Jeddah,Returning,2024-06-16
C05319,Customer 05319,Female,47,Jeddah,Returning,2025-08-08
C05320,Customer 05320,Female,37,Jeddah,Loyal,2026-02-08
C05321,Customer 05321,Female,30,Jeddah,Returning,2025-12-08
C05322,Customer 05322,Female,25,Madinah,Loyal,2025-11-07
C05323,Customer 05323,Male,25,Jeddah,Loyal,2026-01-12
C05324,Customer 05324,Female,26,Madinah,New,2025-12-16
C05325,Customer 05325,Male,62,Jeddah,Returning,2025-02-10
C05326,Customer 05326,Male,22,Khobar,Returning,2026-04-06
C05327,Customer 05327,Male,38,Khobar,Returning,2026-05-06
C05328,Customer 05328,Male,48,Makkah,Returning,2024-12-07
C05329,Customer 05329,Female,41,Khobar,Returning,2025-06-23
C05330,Customer 05330,Female,23,Khobar,New,2026-02-20
C05331,Customer 05331,Male,31,Khobar,Returning,2024-05-11
C05332,Customer 05332,Male,28,Dammam,Returning,2025-11-13
C05333,Customer 05333,Male,25,Riyadh,Loyal,2025-05-08
C05334,Customer 05334,Female,61,Madinah,New,2025-03-05
C05335,Customer 05335,Female,57,Madinah,New,2025-07-05
C05336,Customer 05336,Male,49,Riyadh,Returning,2025-01-08
C05337,Customer 05337,Female,63,Madinah,Returning,2024-10-24
C05338,Customer 05338,Female,58,Khobar,Loyal,2025-11-15
C05339,Customer 05339,Female,49,Madinah,Loyal,2025-07-25
C05340,Customer 05340,Male,21,Abha,Returning,2026-04-29
C05341,Customer 05341,Female,63,Riyadh,Returning,2024-12-29
C05342,Customer 05342,Male,27,Makkah,Returning,2024-10-08
C05343,Customer 05343,Male,50,Abha,Returning,2024-08-05
C05344,Customer 05344,Male,30,Makkah,Returning,2026-04-26
C05345,Customer 05345,Female,58,Khobar,Loyal,2025-01-05
C05346,Customer 05346,Female,33,Riyadh,New,2025-11-19
C05347,Customer 05347,Female,65,Jeddah,New,2025-11-17
C05348,Customer 05348,Female,38,Khobar,New,2025-09-14
C05349,Customer 05349,Male,62,Madinah,Loyal,2025-04-28
C05350,Customer 05350,Female,41,Dammam,Loyal,2024-08-03
C05351,Customer 05351,Male,38,Khobar,Returning,2025-11-18
C05352,Customer 05352,Male,47,Dammam,Loyal,2025-07-22
C05353,Customer 05353,Female,25,Jeddah,Returning,2025-03-10
C05354,Customer 05354,Female,34,Makkah,New,2025-09-12
C05355,Customer 05355,Female,29,Riyadh,Returning,2025-06-18
C05356,Customer 05356,Female,38,Jeddah,Returning,2025-12-27
C05357,Customer 05357,Male,45,Khobar,Returning,2024-08-26
C05358,Customer 05358,Male,38,Riyadh,Returning,2026-05-08
C05359,Customer 05359,Female,39,Abha,New,2026-01-20
C05360,Customer 05360,Female,24,Khobar,Loyal,2024-09-23
C05361,Customer 05361,Male,20,Madinah,Returning,2024-07-03
C05362,Customer 05362,Female,62,Madinah,Loyal,2026-01-04
C05363,Customer 05363,Female,45,Jeddah,Loyal,2025-10-28
C05364,Customer 05364,Female,60,Jeddah,New,2026-02-25
C05365,Customer 05365,Female,49,Makkah,Returning,2025-11-04
C05366,Customer 05366,Male,50,Khobar,Loyal,2026-04-14
C05367,Customer 05367,Male,44,Dammam,Returning,2025-04-07
C05368,Customer 05368,Male,54,Riyadh,Returning,2025-01-31
C05369,Customer 05369,Female,51,Dammam,New,2024-12-25
C05370,Customer 05370,Female,59,Riyadh,Returning,2026-05-04
C05371,Customer 05371,Female,37,Jeddah,Returning,2025-01-04
C05372,Customer 05372,Male,32,Makkah,Returning,2025-11-20
C05373,Customer 05373,Male,49,Makkah,Loyal,2024-09-14
C05374,Customer 05374,Male,30,Dammam,New,2025-11-27
C05375,Customer 05375,Female,37,Dammam,Loyal,2025-07-10
C05376,Customer 05376,Female,20,Riyadh,Returning,2025-11-04
C05377,Customer 05377,Female,36,Abha,New,2025-12-09
C05378,Customer 05378,Female,19,Makkah,Loyal,2024-07-23
C05379,Customer 05379,Male,60,Madinah,New,2025-08-05
C05380,Customer 05380,Male,59,Riyadh,Returning,2024-09-19
C05381,Customer 05381,Female,45,Riyadh,New,2025-07-03
C05382,Customer 05382,Male,63,Madinah,Returning,2024-07-09
C05383,Customer 05383,Male,64,Makkah,Returning,2025-05-01
C05384,Customer 05384,Male,50,Khobar,New,2026-04-23
C05385,Customer 05385,Male,47,Jeddah,New,2026-03-15
C05386,Customer 05386,Female,47,Abha,Returning,2025-03-03
C05387,Customer 05387,Female,30,Khobar,Returning,2024-01-12
C05388,Customer 05388,Male,22,Khobar,Loyal,2025-12-29
C05389,Customer 05389,Male,33,Khobar,Returning,2025-08-27
C05390,Customer 05390,Female,21,Makkah,Loyal,2024-12-11
C05391,Customer 05391,Male,65,Abha,Loyal,2026-03-13
C05392,Customer 05392,Female,24,Jeddah,New,2024-03-27
C05393,Customer 05393,Male,59,Makkah,New,2024-10-24
C05394,Customer 05394,Male,39,Riyadh,Loyal,2026-04-01
C05395,Customer 05395,Male,52,Madinah,Returning,2025-05-10
C05396,Customer 05396,Female,39,Makkah,Loyal,2026-03-21
C05397,Customer 05397,Male,38,Khobar,New,2026-02-07
C05398,Customer 05398,Male,18,Makkah,New,2024-04-12
C05399,Customer 05399,Female,51,Makkah,Loyal,2024-12-18
C05400,Customer 05400,Female,52,Makkah,Loyal,2025-06-12
C05401,Customer 05401,Male,30,Madinah,New,2025-02-25
C05402,Customer 05402,Male,60,Abha,New,2024-08-31
C05403,Customer 05403,Female,43,Jeddah,Returning,2025-06-01
C05404,Customer 05404,Female,55,Khobar,Returning,2025-12-23
C05405,Customer 05405,Female,22,Madinah,Loyal,2024-03-07
C05406,Customer 05406,Female,28,Makkah,Loyal,2025-06-20
C05407,Customer 05407,Male,58,Makkah,Loyal,2024-10-21
C05408,Customer 05408,Female,28,Jeddah,New,2024-10-04
C05409,Customer 05409,Female,57,Dammam,Loyal,2025-04-02
C05410,Customer 05410,Male,48,Dammam,New,2024-02-21
C05411,Customer 05411,Male,40,Abha,Loyal,2024-01-14
C05412,Customer 05412,Male,61,Makkah,Returning,2025-10-01
C05413,Customer 05413,Female,60,Makkah,Returning,2024-03-15
C05414,Customer 05414,Male,36,Dammam,Returning,2025-05-30
C05415,Customer 05415,Female,43,Riyadh,Loyal,2025-01-10
C05416,Customer 05416,Female,60,Riyadh,New,2024-01-03
C05417,Customer 05417,Female,25,Madinah,New,2024-10-28
C05418,Customer 05418,Female,61,Jeddah,Loyal,2026-01-23
C05419,Customer 05419,Male,27,Riyadh,New,2025-08-20
C05420,Customer 05420,Male,45,Dammam,Returning,2024-07-19
C05421,Customer 05421,Female,40,Khobar,Returning,2024-11-28
C05422,Customer 05422,Female,37,Dammam,Returning,2025-09-21
C05423,Customer 05423,Male,50,Jeddah,New,2026-04-02
C05424,Customer 05424,Male,63,Riyadh,Loyal,2025-06-27
C05425,Customer 05425,Male,45,Makkah,Returning,2024-03-21
C05426,Customer 05426,Female,27,Riyadh,Loyal,2025-12-23
C05427,Customer 05427,Male,27,Dammam,Loyal,2025-11-07
C05428,Customer 05428,Male,48,Jeddah,Returning,2024-10-10
C05429,Customer 05429,Female,25,Khobar,Loyal,2024-02-11
C05430,Customer 05430,Female,57,Jeddah,New,2025-11-26
C05431,Customer 05431,Male,41,Khobar,Returning,2025-04-18
C05432,Customer 05432,Male,47,Dammam,New,2025-01-05
C05433,Customer 05433,Male,56,Dammam,New,2025-10-07
C05434,Customer 05434,Female,61,Jeddah,New,2024-04-28
C05435,Customer 05435,Male,58,Makkah,Returning,2025-02-24
C05436,Customer 05436,Male,44,Khobar,Returning,2024-12-18
C05437,Customer 05437,Male,54,Makkah,Loyal,2024-02-26
C05438,Customer 05438,Male,24,Madinah,Returning,2025-01-21
C05439,Customer 05439,Male,56,Khobar,New,2025-06-14
C05440,Customer 05440,Male,51,Dammam,Loyal,2026-04-25
C05441,Customer 05441,Male,59,Khobar,Returning,2026-05-03
C05442,Customer 05442,Female,42,Jeddah,New,2025-11-26
C05443,Customer 05443,Male,31,Riyadh,Returning,2024-08-01
C05444,Customer 05444,Male,57,Makkah,Loyal,2025-08-23
C05445,Customer 05445,Male,39,Madinah,Loyal,2025-12-10
C05446,Customer 05446,Female,56,Jeddah,Returning,2024-08-08
C05447,Customer 05447,Male,32,Makkah,Returning,2024-09-11
C05448,Customer 05448,Female,18,Madinah,New,2025-08-06
C05449,Customer 05449,Male,29,Abha,New,2025-01-06
C05450,Customer 05450,Male,37,Makkah,Returning,2026-04-25
C05451,Customer 05451,Male,55,Khobar,Loyal,2024-02-15
C05452,Customer 05452,Male,56,Jeddah,Returning,2025-07-03
C05453,Customer 05453,Male,62,Madinah,Loyal,2025-04-24
C05454,Customer 05454,Female,41,Khobar,Returning,2026-01-30
C05455,Customer 05455,Female,50,Makkah,New,2025-01-31
C05456,Customer 05456,Female,52,Jeddah,New,2024-04-29
C05457,Customer 05457,Female,53,Jeddah,Returning,2024-09-19
C05458,Customer 05458,Male,59,Makkah,Loyal,2024-08-03
C05459,Customer 05459,Female,49,Riyadh,Loyal,2025-11-25
C05460,Customer 05460,Female,21,Khobar,Returning,2025-10-23
C05461,Customer 05461,Female,18,Madinah,Returning,2025-02-16
C05462,Customer 05462,Male,43,Khobar,Returning,2025-07-23
C05463,Customer 05463,Female,55,Makkah,Returning,2025-04-15
C05464,Customer 05464,Female,38,Madinah,New,2025-09-13
C05465,Customer 05465,Male,55,Madinah,Returning,2025-04-15
C05466,Customer 05466,Male,46,Riyadh,Loyal,2024-07-31
C05467,Customer 05467,Female,63,Riyadh,Returning,2026-05-22
C05468,Customer 05468,Female,36,Makkah,New,2024-06-03
C05469,Customer 05469,Male,25,Riyadh,Loyal,2026-01-06
C05470,Customer 05470,Female,30,Abha,Loyal,2024-08-28
C05471,Customer 05471,Male,27,Jeddah,Returning,2026-06-17
C05472,Customer 05472,Female,59,Khobar,New,2024-04-04
C05473,Customer 05473,Female,21,Jeddah,Returning,2026-01-29
C05474,Customer 05474,Male,57,Jeddah,Returning,2024-09-24
C05475,Customer 05475,Male,23,Abha,Loyal,2025-08-22
C05476,Customer 05476,Female,48,Madinah,Returning,2025-02-26
C05477,Customer 05477,Female,42,Jeddah,Returning,2024-01-04
C05478,Customer 05478,Female,64,Makkah,Returning,2025-09-03
C05479,Customer 05479,Male,48,Jeddah,Returning,2024-02-18
C05480,Customer 05480,Male,52,Abha,Returning,2025-06-20
C05481,Customer 05481,Male,29,Abha,Returning,2025-06-13
C05482,Customer 05482,Male,51,Makkah,Returning,2025-03-30
C05483,Customer 05483,Male,30,Riyadh,Returning,2025-10-06
C05484,Customer 05484,Female,47,Makkah,Returning,2026-04-11
C05485,Customer 05485,Male,19,Khobar,Returning,2025-01-06
C05486,Customer 05486,Female,58,Jeddah,New,2025-06-07
C05487,Customer 05487,Female,44,Riyadh,Returning,2025-10-15
C05488,Customer 05488,Female,23,Makkah,New,2024-11-13
C05489,Customer 05489,Male,42,Riyadh,New,2026-03-02
C05490,Customer 05490,Female,25,Madinah,Loyal,2025-06-14
C05491,Customer 05491,Female,29,Makkah,Returning,2024-01-11
C05492,Customer 05492,Female,60,Jeddah,New,2024-07-17
C05493,Customer 05493,Female,25,Makkah,New,2025-08-10
C05494,Customer 05494,Female,60,Riyadh,New,2024-10-17
C05495,Customer 05495,Female,52,Abha,Loyal,2025-10-01
C05496,Customer 05496,Male,42,Makkah,Loyal,2025-04-27
C05497,Customer 05497,Female,42,Dammam,Returning,2024-02-10
C05498,Customer 05498,Female,21,Khobar,Returning,2025-11-15
C05499,Customer 05499,Male,32,Dammam,New,2025-01-27
C05500,Customer 05500,Male,52,Jeddah,Returning,2024-12-26
C05501,Customer 05501,Female,44,Jeddah,Loyal,2024-11-30
C05502,Customer 05502,Female,26,Dammam,Loyal,2024-08-18
C05503,Customer 05503,Male,53,Madinah,Returning,2025-06-25
C05504,Customer 05504,Male,52,Madinah,Returning,2025-04-03
C05505,Customer 05505,Female,18,Jeddah,New,2024-07-09
C05506,Customer 05506,Female,23,Dammam,Returning,2026-04-21
C05507,Customer 05507,Male,33,Abha,New,2024-06-03
C05508,Customer 05508,Female,35,Riyadh,Loyal,2025-10-05
C05509,Customer 05509,Male,59,Riyadh,Loyal,2025-10-16
C05510,Customer 05510,Male,51,Riyadh,Returning,2024-02-24
C05511,Customer 05511,Female,33,Makkah,Returning,2024-08-07
C05512,Customer 05512,Male,47,Madinah,Returning,2024-08-19
C05513,Customer 05513,Female,45,Riyadh,Returning,2025-12-24
C05514,Customer 05514,Female,18,Jeddah,Returning,2024-03-07
C05515,Customer 05515,Male,53,Dammam,New,2024-05-03
C05516,Customer 05516,Male,38,Makkah,Returning,2025-10-20
C05517,Customer 05517,Male,47,Makkah,Loyal,2025-03-04
C05518,Customer 05518,Male,34,Khobar,New,2024-05-29
C05519,Customer 05519,Male,62,Dammam,Loyal,2026-02-21
C05520,Customer 05520,Female,61,Jeddah,New,2026-05-08
C05521,Customer 05521,Female,50,Madinah,Returning,2024-04-25
C05522,Customer 05522,Female,48,Khobar,New,2025-05-02
C05523,Customer 05523,Female,27,Jeddah,New,2024-07-04
C05524,Customer 05524,Male,38,Jeddah,Returning,2024-08-20
C05525,Customer 05525,Male,19,Abha,New,2026-01-13
C05526,Customer 05526,Female,42,Jeddah,Returning,2024-03-20
C05527,Customer 05527,Female,61,Khobar,Returning,2025-01-14
C05528,Customer 05528,Female,59,Makkah,Loyal,2024-01-10
C05529,Customer 05529,Female,27,Abha,New,2026-03-25
C05530,Customer 05530,Female,42,Jeddah,Loyal,2024-10-15
C05531,Customer 05531,Female,28,Jeddah,Returning,2025-11-20
C05532,Customer 05532,Female,18,Khobar,Returning,2026-04-14
C05533,Customer 05533,Female,22,Abha,New,2025-12-28
C05534,Customer 05534,Male,58,Riyadh,Returning,2026-01-01
C05535,Customer 05535,Male,24,Riyadh,Returning,2025-01-23
C05536,Customer 05536,Male,28,Makkah,Loyal,2025-05-21
C05537,Customer 05537,Female,57,Dammam,Loyal,2024-09-23
C05538,Customer 05538,Female,48,Makkah,New,2024-11-12
C05539,Customer 05539,Female,36,Riyadh,New,2024-06-19
C05540,Customer 05540,Female,18,Jeddah,New,2024-04-18
C05541,Customer 05541,Male,39,Makkah,New,2026-02-11
C05542,Customer 05542,Female,30,Makkah,Returning,2024-12-12
C05543,Customer 05543,Female,24,Riyadh,Returning,2025-08-11
C05544,Customer 05544,Female,46,Khobar,Returning,2024-08-02
C05545,Customer 05545,Male,60,Khobar,Loyal,2024-06-26
C05546,Customer 05546,Female,27,Dammam,New,2025-04-26
C05547,Customer 05547,Male,20,Jeddah,Loyal,2024-01-15
C05548,Customer 05548,Male,46,Khobar,New,2024-10-08
C05549,Customer 05549,Male,39,Riyadh,Returning,2026-02-21
C05550,Customer 05550,Female,38,Abha,Returning,2026-01-12
C05551,Customer 05551,Male,56,Jeddah,Returning,2024-01-14
C05552,Customer 05552,Female,61,Khobar,Returning,2026-02-16
C05553,Customer 05553,Male,56,Dammam,New,2024-01-29
C05554,Customer 05554,Female,53,Riyadh,Returning,2024-03-21
C05555,Customer 05555,Male,64,Abha,Returning,2025-03-10
C05556,Customer 05556,Female,45,Madinah,New,2024-07-18
C05557,Customer 05557,Female,61,Madinah,New,2025-03-16
C05558,Customer 05558,Female,56,Khobar,New,2024-07-10
C05559,Customer 05559,Male,54,Dammam,Returning,2026-05-05
C05560,Customer 05560,Male,31,Jeddah,Returning,2024-06-21
C05561,Customer 05561,Female,33,Madinah,Loyal,2026-04-18
C05562,Customer 05562,Male,53,Khobar,Loyal,2025-05-25
C05563,Customer 05563,Male,29,Madinah,Returning,2024-01-25
C05564,Customer 05564,Male,23,Jeddah,Loyal,2025-01-06
C05565,Customer 05565,Female,44,Abha,Returning,2024-08-11
C05566,Customer 05566,Female,33,Khobar,New,2025-01-01
C05567,Customer 05567,Male,62,Jeddah,Returning,2024-06-11
C05568,Customer 05568,Male,45,Dammam,Returning,2025-03-19
C05569,Customer 05569,Male,26,Abha,New,2025-08-20
C05570,Customer 05570,Male,31,Khobar,Loyal,2025-02-25
C05571,Customer 05571,Female,38,Dammam,New,2024-10-17
C05572,Customer 05572,Female,20,Khobar,New,2025-08-11
C05573,Customer 05573,Male,51,Khobar,Loyal,2025-08-05
C05574,Customer 05574,Female,34,Dammam,Returning,2024-10-06
C05575,Customer 05575,Male,34,Riyadh,Returning,2024-04-05
C05576,Customer 05576,Male,63,Abha,New,2025-05-22
C05577,Customer 05577,Female,62,Dammam,Returning,2025-03-26
C05578,Customer 05578,Female,49,Khobar,New,2026-06-15
C05579,Customer 05579,Male,30,Dammam,Loyal,2025-01-13
C05580,Customer 05580,Male,48,Abha,Returning,2025-05-11
C05581,Customer 05581,Male,35,Madinah,Loyal,2024-11-07
C05582,Customer 05582,Female,64,Khobar,Returning,2024-05-25
C05583,Customer 05583,Female,47,Madinah,Returning,2025-09-06
C05584,Customer 05584,Female,53,Abha,Returning,2026-05-27
C05585,Customer 05585,Male,47,Makkah,Returning,2026-06-13
C05586,Customer 05586,Female,25,Abha,Returning,2025-07-28
C05587,Customer 05587,Male,19,Dammam,Returning,2024-11-17
C05588,Customer 05588,Female,44,Khobar,Returning,2025-01-03
C05589,Customer 05589,Male,52,Khobar,Loyal,2024-07-31
C05590,Customer 05590,Female,42,Makkah,New,2024-09-02
C05591,Customer 05591,Male,55,Dammam,New,2024-02-26
C05592,Customer 05592,Male,39,Abha,Loyal,2024-02-13
C05593,Customer 05593,Female,45,Khobar,Returning,2026-01-14
C05594,Customer 05594,Female,49,Riyadh,New,2024-07-02
C05595,Customer 05595,Male,22,Abha,Loyal,2025-01-26
C05596,Customer 05596,Female,46,Dammam,Returning,2024-04-01
C05597,Customer 05597,Male,30,Madinah,Returning,2025-03-27
C05598,Customer 05598,Male,35,Dammam,Loyal,2026-02-25
C05599,Customer 05599,Male,41,Dammam,Returning,2025-06-25
C05600,Customer 05600,Female,59,Madinah,Returning,2026-01-25
C05601,Customer 05601,Male,60,Abha,Returning,2024-08-12
C05602,Customer 05602,Male,50,Abha,Loyal,2024-06-21
C05603,Customer 05603,Female,29,Makkah,New,2024-05-16
C05604,Customer 05604,Female,52,Dammam,New,2025-06-05
C05605,Customer 05605,Male,54,Jeddah,Loyal,2024-03-20
C05606,Customer 05606,Female,32,Abha,Returning,2024-07-14
C05607,Customer 05607,Female,24,Riyadh,New,2024-06-22
C05608,Customer 05608,Male,44,Makkah,New,2024-12-17
C05609,Customer 05609,Male,24,Makkah,Returning,2026-01-04
C05610,Customer 05610,Female,23,Makkah,New,2025-11-04
C05611,Customer 05611,Female,60,Dammam,New,2024-07-01
C05612,Customer 05612,Female,22,Madinah,Loyal,2024-03-23
C05613,Customer 05613,Male,47,Makkah,Returning,2025-02-13
