customer_id,customer_type,city,revenue,orders,avg_order_value
C04633,Loyal,Dammam,59459.45,19,3129.44
C04634,Returning,Dammam,69164.22,20,3458.21
C04635,New,Madinah,54809.450000000004,16,3425.59
C04636,Loyal,Abha,26045.5,11,2367.77
C04637,Returning,Makkah,96918.61,22,4405.39
C04638,Loyal,Riyadh,66043.03,24,2751.79
C04639,Returning,Jeddah,96086.11,28,3431.65
C04640,Loyal,Riyadh,93226.76,26,3585.64
C04641,Loyal,Dammam,77204.13,25,3088.17
C04642,New,Dammam,50901.1,16,3181.32
C04643,New,Abha,95590.77,21,4551.94
C04644,Returning,Khobar,90521.02,22,4114.59
C04645,Returning,Abha,71563.43,22,3252.88
C04646,Returning,Madinah,74712.0,21,3557.71
C04647,New,Madinah,102751.89,27,3805.63
C04648,New,Khobar,46434.79,18,2579.71
C04649,Returning,Madinah,64874.92,21,3089.28
C04650,New,Madinah,52970.090000000004,17,3115.89
C04651,New,Makkah,95114.7,26,3658.26
C04652,Loyal,Madinah,80051.76,19,4213.25
C04653,Returning,Makkah,84059.79,23,3654.77
C04654,Returning,Abha,65286.63,20,3264.33
C04655,Loyal,Riyadh,89327.39,21,4253.69
C04656,New,Abha,58303.89,21,2776.38
C04657,New,Dammam,66821.37,15,4454.76
C04658,Returning,Khobar,60572.2,18,3365.12
C04659,Returning,Jeddah,50992.95,12,4249.41
C04660,New,Madinah,72160.86,22,3280.04
C04661,Returning,Makkah,77659.9,16,4853.74
C04662,Returning,Khobar,70318.19,20,3515.91
C04663,Returning,Madinah,99239.81,24,4134.99
C04664,Returning,Madinah,55404.619999999995,21,2638.32
C04665,Loyal,Abha,47142.25,15,3142.82
C04666,Returning,Riyadh,47089.49,19,2478.39
C04667,Returning,Abha,48842.55,14,3488.75
C04668,Returning,Abha,73823.81,18,4101.32
C04669,New,Abha,63269.130000000005,16,3954.32
C04670,New,Riyadh,65587.99,18,3643.78
C04671,Returning,Abha,55420.15,17,3260.01
C04672,Returning,Makkah,45864.97,12,3822.08
C04673,Loyal,Dammam,50050.630000000005,19,2634.24
C04674,Returning,Abha,65676.75,20,3283.84
C04675,New,Khobar,87348.81,28,3119.6
C04676,Loyal,Madinah,61923.85,19,3259.15
C04677,New,Riyadh,69775.6,17,4104.45
C04678,Returning,Makkah,42404.89,12,3533.74
C04679,Returning,Khobar,108670.99,28,3881.11
C04680,Loyal,Madinah,95280.48,24,3970.02
C04681,New,Khobar,96193.13,23,4182.31
C04682,Returning,Madinah,57828.54,17,3401.68
C04683,Loyal,Jeddah,59384.75,20,2969.24
C04684,New,Riyadh,84365.98,18,4687.0
C04685,Returning,Khobar,64277.33,18,3570.96
C04686,Loyal,Madinah,54045.29,14,3860.38
C04687,Loyal,Jeddah,103203.33,22,4691.06
C04688,Returning,Jeddah,75838.28,21,3611.35
C04689,Loyal,Jeddah,65245.2,19,3433.96
C04690,Returning,Makkah,71259.31,24,2969.14
C04691,Loyal,Makkah,62944.31,21,2997.35
C04692,Returning,Dammam,64020.0,25,2560.8
C04693,Returning,Riyadh,43826.299999999996,16,2739.14
C04694,New,Abha,52810.979999999996,14,3772.21
C04695,Loyal,Dammam,68708.61,17,4041.68
C04696,New,Madinah,61881.33,21,2946.73
C04697,Loyal,Dammam,68387.95,23,2973.39
C04698,Returning,Riyadh,55061.4,16,3441.34
C04699,Returning,Makkah,38442.93,16,2402.68
C04700,Loyal,Riyadh,70390.2,17,4140.6
C04701,Returning,Jeddah,83506.52,22,3795.75
C04702,Returning,Khobar,75404.58,19,3968.66
C04703,Loyal,Jeddah,142420.96,27,5274.85
C04704,Returning,Jeddah,68693.53,24,2862.23
C04705,New,Jeddah,78081.02,27,2891.89
C04706,Returning,Khobar,94252.11,20,4712.61
C04707,New,Jeddah,76374.35,21,3636.87
C04708,New,Dammam,95180.92,24,3965.87
C04709,Returning,Jeddah,78894.43,20,3944.72
C04710,Returning,Makkah,60082.95,16,3755.18
C04711,New,Jeddah,41779.44,17,2457.61
C04712,Returning,Madinah,72605.29000000001,24,3025.22
C04713,New,Khobar,85450.82,23,3715.25
C04714,New,Madinah,63670.009999999995,19,3351.05
C04715,Returning,Riyadh,46422.18,19,2443.27
C04716,Returning,Dammam,53418.5,14,3815.61
C04717,Loyal,Jeddah,43763.82,14,3125.99
C04718,Loyal,Riyadh,70641.63,21,3363.89
C04719,New,Dammam,47810.55,20,2390.53
C04720,Returning,Abha,73979.02,18,4109.95
C04721,Loyal,Riyadh,43306.13,13,3331.24
C04722,Returning,Khobar,31458.519999999997,11,2859.87
C04723,Returning,Dammam,51726.9,20,2586.35
C04724,New,Riyadh,53091.93,16,3318.25
C04725,Loyal,Dammam,61158.97,18,3397.72
C04726,Returning,Riyadh,66712.64,21,3176.79
C04727,Returning,Abha,81337.81,22,3697.17
C04728,Returning,Jeddah,49007.82,14,3500.56
C04729,Returning,Makkah,92620.43,24,3859.18
C04730,New,Madinah,67539.05,19,3554.69
C04731,Loyal,Riyadh,80566.76,19,4240.36
C04732,Loyal,Abha,65499.82,18,3638.88
C04733,New,Jeddah,109533.76,24,4563.91
C04734,Loyal,Dammam,64183.9,20,3209.2
C04735,Returning,Madinah,76699.79,16,4793.74
C04736,New,Madinah,28724.12,15,1914.94
C04737,Returning,Makkah,44389.92,13,3414.61
C04738,New,Abha,42343.53,12,3528.63
C04739,Returning,Riyadh,93248.26000000001,23,4054.27
C04740,Returning,Riyadh,47312.98,14,3379.5
C04741,Loyal,Makkah,56111.51,15,3740.77
C04742,Returning,Riyadh,43571.89,17,2563.05
C04743,Returning,Jeddah,89342.66,27,3308.99
C04744,Returning,Khobar,66050.15,20,3302.51
C04745,New,Madinah,93233.95,29,3214.96
C04746,Loyal,Khobar,94105.84,31,3035.67
C04747,Loyal,Jeddah,68647.85,23,2984.69
C04748,Loyal,Abha,50126.72,14,3580.48
C04749,Returning,Makkah,79894.20999999999,21,3804.49
C04750,Returning,Abha,77267.68,27,2861.77
C04751,Loyal,Abha,83083.26,23,3612.32
C04752,Returning,Dammam,77692.29,22,3531.47
C04753,Loyal,Abha,86293.6,24,3595.57
C04754,Returning,Madinah,43381.85,13,3337.07
C04755,Loyal,Jeddah,54120.96,16,3382.56
C04756,Returning,Makkah,75657.12,19,3981.95
C04757,Returning,Jeddah,50371.64,14,3597.97
C04758,Loyal,Khobar,61240.67,18,3402.26
C04759,Returning,Khobar,70040.04,19,3686.32
C04760,New,Makkah,63528.43,20,3176.42
C04761,Returning,Riyadh,78998.61,23,3434.72
C04762,Returning,Abha,69341.25,26,2666.97
C04763,Returning,Riyadh,108293.09,28,3867.61
C04764,Loyal,Abha,87306.56999999999,23,3795.94
C04765,Loyal,Abha,81240.66,23,3532.2
C04766,Returning,Khobar,89577.04,23,3894.65
C04767,New,Makkah,123331.8,24,5138.82
C04768,Returning,Riyadh,48977.98,14,3498.43
C04769,New,Abha,66064.16,16,4129.01
C04770,New,Khobar,47965.4,15,3197.69
C04771,Returning,Abha,74012.75,20,3700.64
C04772,Loyal,Abha,59359.69,18,3297.76
C04773,Returning,Jeddah,48231.72,17,2837.16
C04774,Returning,Makkah,114799.93,29,3958.62
C04775,Loyal,Khobar,99247.02,22,4511.23
C04776,Returning,Khobar,112956.36,25,4518.25
C04777,Loyal,Abha,85148.71,26,3274.95
C04778,New,Khobar,87628.16,21,4172.77
C04779,Returning,Makkah,66692.01,23,2899.65
C04780,Returning,Madinah,83019.11,25,3320.76
C04781,New,Jeddah,113366.29,29,3909.18
C04782,Loyal,Madinah,88620.93,25,3544.84
C04783,Returning,Abha,43065.58,21,2050.74
C04784,Returning,Jeddah,53396.65,16,3337.29
C04785,Returning,Madinah,67001.52,20,3350.08
C04786,Loyal,Khobar,61881.14,17,3640.07
C04787,New,Dammam,54719.5,17,3218.79
C04788,Returning,Jeddah,58999.6,15,3933.31
C04789,New,Jeddah,36271.29,14,2590.81
C04790,Loyal,Makkah,58950.310000000005,17,3467.67
C04791,Loyal,Khobar,66871.98,23,2907.48
C04792,Returning,Riyadh,44670.31,16,2791.89
C04793,Returning,Makkah,62177.31,16,3886.08
C04794,New,Riyadh,70795.64,25,2831.83
C04795,New,Khobar,95327.35,23,4144.67
C04796,Loyal,Khobar,49094.53,19,2583.92
C04797,New,Khobar,88956.8,20,4447.84
C04798,Returning,Jeddah,43299.54,10,4329.95
C04799,New,Jeddah,113965.68,32,3561.43
C04800,Returning,Madinah,53595.200000000004,14,3828.23
C04801,New,Abha,86340.55,25,3453.62
C04802,New,Dammam,64758.45,14,4625.6
C04803,Returning,Abha,55606.47,17,3270.97
C04804,New,Madinah,72973.84,21,3474.94
C04805,Returning,Dammam,90444.55,24,3768.52
C04806,Returning,Madinah,49467.4,19,2603.55
C04807,Loyal,Riyadh,39869.52,13,3066.89
C04808,Loyal,Dammam,67126.67,15,4475.11
C04809,Loyal,Riyadh,105608.81,26,4061.88
C04810,Loyal,Makkah,88162.53,26,3390.87
C04811,Returning,Khobar,84529.17,25,3381.17
C04812,New,Abha,57335.770000000004,16,3583.49
C04813,Returning,Riyadh,61957.909999999996,21,2950.38
C04814,Returning,Riyadh,68756.52,25,2750.26
C04815,Returning,Dammam,84270.8,22,3830.49
C04816,Loyal,Madinah,85362.18,25,3414.49
C04817,New,Abha,79741.28,17,4690.66
C04818,New,Jeddah,74690.91,25,2987.64
C04819,Loyal,Riyadh,66189.56,17,3893.5
C04820,Returning,Dammam,65484.0,23,2847.13
C04821,New,Khobar,45521.47,17,2677.73
C04822,Returning,Riyadh,100835.22,26,3878.28
C04823,Returning,Khobar,110749.45,27,4101.83
C04824,New,Khobar,39754.1,13,3058.01
C04825,New,Makkah,55578.14,17,3269.3
C04826,Loyal,Abha,62413.5,15,4160.9
C04827,Returning,Khobar,74344.74,21,3540.23
C04828,Loyal,Makkah,92244.92,26,3547.88
C04829,Returning,Riyadh,136091.28,31,4390.04
C04830,Returning,Dammam,57981.81,19,3051.67
C04831,New,Dammam,61464.99,18,3414.72
C04832,Returning,Madinah,68904.89,27,2552.03
C04833,Returning,Khobar,54691.99,15,3646.13
C04834,Returning,Madinah,73865.7,18,4103.65
C04835,Returning,Dammam,131280.46,26,5049.25
C04836,Returning,Riyadh,94805.96,26,3646.38
C04837,Returning,Riyadh,39291.770000000004,10,3929.18
C04838,Returning,Dammam,83395.57,24,3474.82
C04839,New,Abha,53971.04,19,2840.58
C04840,Loyal,Makkah,78472.24,19,4130.12
C04841,Returning,Khobar,59058.45,18,3281.02
C04842,New,Riyadh,61827.590000000004,19,3254.08
C04843,New,Khobar,76686.31,26,2949.47
C04844,New,Makkah,82285.45,21,3918.35
C04845,Returning,Abha,61087.09,23,2655.96
C04846,New,Riyadh,70257.78,17,4132.81
C04847,Returning,Makkah,78086.25,23,3395.05
C04848,New,Khobar,65552.54,21,3121.55
C04849,New,Makkah,81881.08,23,3560.05
C04850,Loyal,Dammam,71047.83,16,4440.49
C04851,Loyal,Riyadh,110913.08,23,4822.31
C04852,New,Khobar,48200.0,15,3213.33
C04853,New,Dammam,94698.58,25,3787.94
C04854,New,Makkah,81054.89,20,4052.74
C04855,Returning,Makkah,107417.53,24,4475.73
C04856,Returning,Makkah,51716.27,23,2248.53
C04857,New,Madinah,67289.99,19,3541.58
C04858,Loyal,Madinah,68588.13,22,3117.64
C04859,Loyal,Madinah,90296.07,26,3472.93
C04860,Returning,Riyadh,85727.56999999999,25,3429.1
C04861,Returning,Jeddah,79431.98,21,3782.48
C04862,Loyal,Dammam,63001.98,14,4500.14
C04863,Returning,Dammam,38392.53,9,4265.84
C04864,New,Makkah,49710.8,21,2367.18
C04865,Returning,Dammam,68002.81,19,3579.1
C04866,New,Makkah,87797.31,25,3511.89
C04867,New,Khobar,55885.490000000005,18,3104.75
C04868,New,Dammam,82201.42,22,3736.43
C04869,New,Jeddah,62031.83,18,3446.21
C04870,New,Jeddah,25918.59,13,1993.74
C04871,Loyal,Makkah,44033.72,16,2752.11
C04872,Loyal,Jeddah,79105.35,26,3042.51
C04873,Returning,Madinah,36704.42,12,3058.7
C04874,Returning,Jeddah,72489.06,19,3815.21
C04875,New,Madinah,64760.82,22,2943.67
C04876,Returning,Khobar,65949.15,19,3471.01
C04877,New,Abha,67781.92,19,3567.47
C04878,Returning,Khobar,88726.38,20,4436.32
C04879,Returning,Abha,48832.51,13,3756.35
C04880,Loyal,Jeddah,56985.71,17,3352.1
C04881,Returning,Madinah,79985.32,22,3635.7
C04882,New,Jeddah,88553.06,19,4660.69
C04883,Returning,Madinah,59036.76,18,3279.82
C04884,New,Khobar,45039.2,15,3002.61
C04885,New,Makkah,116254.07,32,3632.94
C04886,Loyal,Riyadh,74336.06,23,3232.0
C04887,New,Madinah,53776.880000000005,14,3841.21
C04888,New,Madinah,59077.840000000004,24,2461.58
C04889,Loyal,Riyadh,69115.51,22,3141.61
C04890,Loyal,Dammam,59507.49,21,2833.69
C04891,Loyal,Dammam,36289.97,11,3299.09
C04892,Returning,Madinah,76348.54,18,4241.59
C04893,Returning,Madinah,58953.46,16,3684.59
C04894,New,Makkah,73218.53,21,3486.6
C04895,Loyal,Dammam,97109.47,24,4046.23
C04896,Returning,Jeddah,61985.229999999996,20,3099.26
C04897,Returning,Riyadh,71437.56999999999,14,5102.68
C04898,New,Riyadh,46688.49,17,2746.38
C04899,Returning,Makkah,87533.96,19,4607.05
C04900,Returning,Makkah,79200.71,21,3771.46
C04901,New,Dammam,49867.22,20,2493.36
C04902,Returning,Riyadh,55612.1,15,3707.47
C04903,New,Abha,74369.48,24,3098.73
C04904,Returning,Makkah,73161.14,20,3658.06
C04905,Returning,Khobar,64447.950000000004,20,3222.4
C04906,New,Jeddah,33739.05,13,2595.31
C04907,Returning,Khobar,101950.55,25,4078.02
C04908,New,Dammam,60784.68,20,3039.23
C04909,Loyal,Makkah,73925.79,18,4106.99
C04910,Loyal,Madinah,76329.5,15,5088.63
C04911,Returning,Makkah,84332.57,22,3833.3
C04912,Returning,Makkah,70588.37,23,3069.06
C04913,Loyal,Riyadh,100483.16,29,3464.94
C04914,New,Madinah,52715.840000000004,17,3100.93
C04915,New,Riyadh,50197.4,17,2952.79
C04916,Loyal,Madinah,97962.81,33,2968.57
C04917,Returning,Dammam,51458.22,15,3430.55
C04918,Returning,Dammam,102330.05,24,4263.75
C04919,Returning,Dammam,83105.27,22,3777.51
C04920,Loyal,Jeddah,65394.79,19,3441.83
C04921,Returning,Jeddah,42124.43,12,3510.37
C04922,New,Dammam,76778.64,20,3838.93
C04923,Returning,Khobar,60603.63,24,2525.15
C04924,Returning,Jeddah,109481.05,28,3910.04
C04925,Returning,Madinah,89597.71,23,3895.55
C04926,Loyal,Makkah,80512.18,18,4472.9
C04927,Loyal,Khobar,98591.55,28,3521.13
C04928,Returning,Riyadh,87425.52,23,3801.11
C04929,Loyal,Abha,62198.78,16,3887.42
C04930,New,Madinah,78348.92,24,3264.54
C04931,New,Jeddah,120075.66,25,4803.03
C04932,Returning,Madinah,88830.28,19,4675.28
C04933,Returning,Jeddah,86477.41,23,3759.89
C04934,Loyal,Dammam,83545.98,20,4177.3
C04935,Loyal,Makkah,121268.2,25,4850.73
C04936,Loyal,Jeddah,58648.03,21,2792.76
C04937,Returning,Makkah,96772.06,24,4032.17
C04938,Loyal,Jeddah,68460.87,18,3803.38
C04939,New,Makkah,97065.01,31,3131.13
C04940,New,Abha,86125.18000000001,20,4306.26
C04941,Returning,Khobar,96995.47,26,3730.6
C04942,Returning,Abha,72423.13,15,4828.21
C04943,Returning,Abha,46780.64,15,3118.71
C04944,New,Madinah,92097.78,26,3542.22
C04945,New,Madinah,75739.26,20,3786.96
C04946,Loyal,Jeddah,60157.46,17,3538.67
C04947,Returning,Abha,50639.17,11,4603.56
C04948,New,Abha,59847.73,15,3989.85
C04949,New,Abha,66611.63,18,3700.65
C04950,Returning,Makkah,68396.63,16,4274.79
C04951,Returning,Riyadh,98362.61,28,3512.95
C04952,New,Khobar,54079.24,17,3181.13
C04953,Loyal,Riyadh,45812.72,10,4581.27
C04954,Returning,Madinah,89221.85,23,3879.21
C04955,Returning,Madinah,55410.32,13,4262.33
C04956,Returning,Abha,62844.1,17,3696.71
C04957,New,Abha,52354.729999999996,16,3272.17
C04958,Returning,Jeddah,51574.35,14,3683.88
C04959,Returning,Madinah,71213.63,25,2848.55
C04960,Returning,Madinah,66217.34,18,3678.74
C04961,New,Abha,48214.32,15,3214.29
C04962,Returning,Makkah,100999.05,24,4208.29
C04963,Returning,Madinah,55487.71,12,4623.98
C04964,New,Abha,59521.630000000005,17,3501.27
C04965,Loyal,Khobar,40388.52,16,2524.28
C04966,Returning,Dammam,35506.72,14,2536.19
C04967,Returning,Madinah,65771.57,17,3868.92
C04968,Returning,Abha,72124.76,18,4006.93
C04969,New,Madinah,88016.45,19,4632.44
C04970,Loyal,Abha,94934.77,23,4127.6
C04971,Returning,Jeddah,82765.75,24,3448.57
C04972,Returning,Jeddah,89696.39,23,3899.84
C04973,Loyal,Dammam,28730.239999999998,12,2394.19
C04974,Loyal,Abha,48808.87,18,2711.6
C04975,Returning,Makkah,65838.12,22,2992.64
C04976,Returning,Madinah,64823.69,19,3411.77
C04977,New,Dammam,63802.409999999996,19,3358.02
C04978,Loyal,Khobar,120424.81,24,5017.7
C04979,Loyal,Jeddah,92079.02,27,3410.33
C04980,Loyal,Riyadh,65528.86,17,3854.64
C04981,New,Makkah,53233.94,15,3548.93
C04982,New,Riyadh,69021.61,19,3632.72
C04983,New,Riyadh,46498.979999999996,18,2583.28
C04984,New,Madinah,92646.04000000001,19,4876.11
C04985,Returning,Abha,45814.36,13,3524.18
C04986,Loyal,Makkah,120666.16,26,4641.01
C04987,Loyal,Madinah,131712.0,29,4541.79
C04988,Loyal,Khobar,61225.09,13,4709.62
C04989,Returning,Khobar,61105.81,18,3394.77
C04990,Loyal,Madinah,99942.97,20,4997.15
C04991,Returning,Makkah,76298.4,18,4238.8
C04992,Loyal,Dammam,66722.92,20,3336.15
C04993,Returning,Riyadh,65374.39,20,3268.72
C04994,Loyal,Dammam,75417.3,17,4436.31
C04995,Loyal,Riyadh,69173.41,17,4069.02
C04996,Returning,Madinah,28644.79,13,2203.45
C04997,New,Madinah,66349.12999999999,15,4423.28
C04998,Returning,Jeddah,48199.96,18,2677.78
C04999,Loyal,Makkah,69856.95,19,3676.68
C05000,New,Dammam,82287.33,18,4571.52
C05001,Loyal,Makkah,77496.16,21,3690.29
C05002,Returning,Riyadh,50419.75,14,3601.41
C05003,Loyal,Makkah,134849.2,37,3644.57
C05004,Loyal,Abha,57232.0,14,4088.0
C05005,Returning,Jeddah,82773.98,21,3941.62
C05006,Returning,Madinah,64325.46,17,3783.85
C05007,Returning,Madinah,77441.72,19,4075.88
C05008,Returning,Riyadh,33050.25,13,2542.33
C05009,Returning,Riyadh,60937.31,15,4062.49
C05010,New,Madinah,80792.6,24,3366.36
C05011,Returning,Makkah,64382.85,23,2799.25
C05012,Loyal,Riyadh,73201.8,24,3050.08
C05013,Returning,Makkah,87835.39,24,3659.81
C05014,Loyal,Dammam,61666.91,20,3083.35
C05015,Loyal,Jeddah,58376.11,15,3891.74
C05016,New,Khobar,76897.53,20,3844.88
C05017,New,Riyadh,69581.22,19,3662.17
C05018,Returning,Jeddah,49603.2,15,3306.88
C05019,Returning,Riyadh,54930.31,21,2615.73
C05020,New,Riyadh,65484.41,21,3118.31
C05021,Returning,Dammam,72074.67,23,3133.68
C05022,Loyal,Jeddah,80889.94,20,4044.5
C05023,Returning,Jeddah,54353.89,16,3397.12
C05024,Returning,Makkah,67098.72,21,3195.18
C05025,Returning,Riyadh,58056.16,16,3628.51
C05026,Loyal,Riyadh,62972.880000000005,20,3148.64
C05027,Loyal,Abha,87896.37,17,5170.37
C05028,New,Makkah,58218.09,13,4478.31
C05029,Returning,Jeddah,64711.2,14,4622.23
C05030,Loyal,Khobar,59349.799999999996,21,2826.18
C05031,New,Dammam,73548.46,18,4086.03
C05032,Returning,Jeddah,47244.8,15,3149.65
C05033,Returning,Riyadh,80178.84,23,3486.04
C05034,Loyal,Makkah,68248.09,19,3592.0
C05035,Loyal,Abha,85923.77,20,4296.19
C05036,Returning,Abha,98299.4,27,3640.72
C05037,New,Abha,78517.22,22,3568.96
C05038,Returning,Abha,58449.54,17,3438.21
C05039,Returning,Abha,71146.39,18,3952.58
C05040,Returning,Madinah,66541.99,17,3914.23
C05041,Loyal,Jeddah,82621.87,20,4131.09
C05042,New,Madinah,63510.619999999995,21,3024.32
C05043,Loyal,Makkah,85741.79,20,4287.09
C05044,New,Khobar,72816.96,22,3309.86
C05045,Returning,Dammam,94015.33,20,4700.77
C05046,Loyal,Jeddah,52211.33,19,2747.96
C05047,Returning,Riyadh,50360.52,12,4196.71
C05048,Loyal,Madinah,95663.78,25,3826.55
C05049,New,Makkah,54596.38,14,3899.74
C05050,Returning,Khobar,52621.62,17,3095.39
C05051,Returning,Khobar,51754.39,16,3234.65
C05052,Returning,Riyadh,111059.58,30,3701.99
C05053,Returning,Dammam,61806.37,17,3635.67
C05054,New,Makkah,85749.0,23,3728.22
C05055,Returning,Khobar,41152.88,17,2420.76
C05056,Returning,Khobar,43511.69,13,3347.05
C05057,New,Riyadh,42010.47,12,3500.87
C05058,Returning,Jeddah,66646.96,20,3332.35
C05059,Loyal,Madinah,59488.88,19,3130.99
C05060,New,Madinah,75427.59,21,3591.79
C05061,Returning,Jeddah,56852.55,18,3158.48
C05062,Returning,Khobar,113833.76,25,4553.35
C05063,Loyal,Makkah,85444.83,16,5340.3
C05064,New,Dammam,68953.3,16,4309.58
C05065,New,Riyadh,47519.99,14,3394.28
C05066,Returning,Abha,49467.17,14,3533.37
C05067,Loyal,Dammam,110119.48,29,3797.22
C05068,New,Makkah,64741.53,17,3808.33
C05069,New,Makkah,48858.22,15,3257.21
C05070,New,Riyadh,98385.26,22,4472.06
C05071,Returning,Riyadh,47713.72,16,2982.11
C05072,Returning,Abha,43995.35,15,2933.02
C05073,New,Abha,73024.65,20,3651.23
C05074,Returning,Madinah,77876.72,20,3893.84
C05075,Returning,Dammam,71639.33,15,4775.96
C05076,New,Madinah,80424.54,23,3496.72
C05077,Returning,Jeddah,23797.36,11,2163.4
C05078,New,Riyadh,41086.01,15,2739.07
C05079,Returning,Dammam,57651.09,18,3202.84
C05080,Loyal,Madinah,124469.8,32,3889.68
C05081,New,Abha,49294.31,18,2738.57
C05082,Returning,Makkah,64393.22,21,3066.34
C05083,Returning,Khobar,77767.56,22,3534.89
C05084,Loyal,Dammam,87652.94,22,3984.22
C05085,New,Abha,83765.26999999999,23,3641.97
C05086,New,Riyadh,109722.39,26,4220.09
C05087,Returning,Khobar,71037.78,20,3551.89
C05088,Returning,Khobar,75752.29,19,3986.96
C05089,New,Abha,89043.45,24,3710.14
C05090,Returning,Madinah,76419.47,20,3820.97
C05091,Returning,Khobar,85442.72,23,3714.9
C05092,Returning,Madinah,79839.7,19,4202.09
C05093,New,Khobar,64736.44,23,2814.63
C05094,New,Abha,118305.0,26,4550.19
C05095,Returning,Abha,80249.03,22,3647.68
C05096,New,Madinah,115886.52,30,3862.88
C05097,New,Madinah,68065.06,22,3093.87
C05098,Loyal,Madinah,79677.87,22,3621.72
C05099,Loyal,Khobar,76785.75,19,4041.36
C05100,Loyal,Madinah,34478.41,11,3134.4
C05101,Returning,Riyadh,101031.38,26,3885.82
C05102,Loyal,Riyadh,63543.259999999995,17,3737.84
C05103,New,Abha,92976.17,21,4427.44
C05104,Returning,Madinah,52791.229999999996,17,3105.37
C05105,Loyal,Jeddah,91010.81,25,3640.43
C05106,New,Abha,69123.61,18,3840.2
C05107,Returning,Abha,21557.53,7,3079.65
C05108,Loyal,Jeddah,67562.68000000001,20,3378.13
C05109,Loyal,Dammam,62747.59,18,3485.98
C05110,Loyal,Madinah,78811.31999999999,20,3940.57
C05111,Loyal,Makkah,65005.479999999996,21,3095.5
C05112,New,Dammam,35385.45,13,2721.96
C05113,Returning,Makkah,54894.63,14,3921.04
C05114,Loyal,Makkah,65181.75,23,2833.99
C05115,New,Makkah,40375.32,11,3670.48
C05116,Returning,Riyadh,83070.05,20,4153.5
C05117,New,Khobar,59110.79,18,3283.93
C05118,New,Dammam,78564.41,19,4134.97
C05119,Returning,Jeddah,92655.62,26,3563.68
C05120,Returning,Dammam,82900.5,28,2960.73
C05121,Returning,Madinah,56413.090000000004,17,3318.42
C05122,Loyal,Madinah,66448.51,21,3164.21
C05123,Loyal,Khobar,63434.28,18,3524.13
C05124,New,Jeddah,68587.9,23,2982.08
C05125,Returning,Dammam,35040.56,11,3185.51
C05126,Returning,Jeddah,43447.17,13,3342.09
C05127,New,Dammam,75117.07,21,3577.0
C05128,Loyal,Madinah,65650.12,17,3861.77
C05129,Loyal,Riyadh,44002.659999999996,14,3143.05
C05130,Returning,Dammam,76743.61,17,4514.33
C05131,Loyal,Jeddah,96874.35,30,3229.14
C05132,Loyal,Makkah,66823.9,19,3517.05
C05133,Returning,Abha,52256.08,18,2903.12
C05134,Returning,Khobar,51012.45,15,3400.83
C05135,New,Abha,76465.73,18,4248.1
C05136,New,Abha,75806.59,21,3609.84
C05137,Loyal,Khobar,73854.33,21,3516.87
C05138,Loyal,Riyadh,72339.27,21,3444.73
C05139,New,Dammam,110915.62,26,4265.99
C05140,New,Abha,85736.5,22,3897.11
C05141,New,Jeddah,128275.16,27,4750.93
C05142,New,Madinah,50183.23,20,2509.16
C05143,Returning,Madinah,89529.25,22,4069.51
C05144,Loyal,Madinah,48926.159999999996,14,3494.73
C05145,New,Abha,32911.39,9,3656.82
C05146,New,Makkah,115628.98,23,5027.35
C05147,Returning,Makkah,78261.89,17,4603.64
C05148,Loyal,Makkah,40109.53,12,3342.46
C05149,Returning,Abha,57945.95,13,4457.38
C05150,Returning,Riyadh,63316.08,18,3517.56
C05151,Returning,Jeddah,62294.85,21,2966.42
C05152,Returning,Makkah,63488.020000000004,18,3527.11
C05153,New,Khobar,58512.12,18,3250.67
C05154,Loyal,Makkah,95098.28,26,3657.63
C05155,New,Makkah,67944.2,18,3774.68
C05156,Loyal,Khobar,65204.979999999996,19,3431.84
C05157,Returning,Abha,78521.8,23,3413.99
C05158,Returning,Khobar,86226.94,23,3749.0
C05159,Returning,Makkah,83177.92,24,3465.75
C05160,Returning,Abha,61259.54,21,2917.12
C05161,Returning,Dammam,73146.64,19,3849.82
C05162,Returning,Madinah,83707.03,17,4923.94
C05163,Returning,Makkah,67730.99,24,2822.12
C05164,Returning,Abha,61639.42,16,3852.46
C05165,New,Madinah,66570.62,18,3698.37
C05166,Loyal,Madinah,72151.42,25,2886.06
C05167,Loyal,Khobar,112244.72,30,3741.49
C05168,Loyal,Makkah,111357.06999999999,25,4454.28
C05169,New,Khobar,88533.72,22,4024.26
C05170,New,Jeddah,76565.79,17,4503.87
C05171,New,Makkah,68092.01,24,2837.17
C05172,Loyal,Jeddah,72551.37,22,3297.79
C05173,New,Jeddah,56368.909999999996,20,2818.45
C05174,New,Dammam,92142.93,22,4188.31
C05175,New,Jeddah,72454.04,19,3813.37
C05176,New,Madinah,67284.36,21,3204.02
C05177,Returning,Makkah,77233.2,19,4064.91
C05178,Loyal,Makkah,46782.77,19,2462.25
C05179,Loyal,Madinah,92341.97,27,3420.07
C05180,New,Makkah,109379.31999999999,30,3645.98
C05181,Loyal,Khobar,100777.73999999999,26,3876.07
C05182,Loyal,Madinah,76673.33,19,4035.44
C05183,New,Makkah,57717.55,22,2623.52
C05184,Loyal,Riyadh,67703.04,20,3385.15
C05185,Loyal,Jeddah,50198.17,14,3585.58
C05186,Returning,Dammam,81139.8,17,4772.93
C05187,Returning,Abha,50492.92,20,2524.65
C05188,Returning,Dammam,95572.09,21,4551.05
